8 33 8.6 3.0 14 L23_BTC:L5_BTC
8 34 4.1 0.8 14 L23_BTC:L5_DBC
8 35 1.9 0.5 10 L23_BTC:L5_BP
8 37 8.0 4.6 24 L23_BTC:L5_LBC
8 38 6.6 1.8 16 L23_BTC:L5_NBC
8 39 7.3 3.3 6 L23_BTC:L5_SBC
8 40 7.5 4.1 8 L23_BTC:L5_ChC
8 41 10.0 3.3 6 L23_BTC:L6_TPC_L1
8 42 6.5 1.1 6 L23_BTC:L6_TPC_L4
8 43 5.8 0.8 4 L23_BTC:L6_UTPC
8 44 5.0 0.0 2 L23_BTC:L6_IPC
8 45 5.8 2.1 5 L23_BTC:L6_BPC
8 46 7.8 3.5 5 L23_BTC:L6_MC
8 47 6.4 2.7 5 L23_BTC:L6_BTC
8 48 3.0 1.7 4 L23_BTC:L6_DBC
8 49 2.5 0.5 2 L23_BTC:L6_BP
8 51 5.0 0.0 4 L23_BTC:L6_LBC
8 52 4.0 0.0 2 L23_BTC:L6_NBC
8 53 7.0 0.0 1 L23_BTC:L6_SBC
8 54 6.0 1.0 2 L23_BTC:L6_ChC
9 0 6.0 0.8 3 L23_DBC:L1_DAC
9 1 7.8 1.8 6 L23_DBC:L1_NGC-DA
9 3 9.4 2.0 5 L23_DBC:L1_HAC
9 4 8.0 0.0 1 L23_DBC:L1_DLAC
9 5 9.0 1.4 4 L23_DBC:L1_SLAC
9 6 14.3 5.2 23 L23_DBC:L23_PC
9 7 13.5 4.8 30 L23_DBC:L23_MC
9 8 13.9 4.7 38 L23_DBC:L23_BTC
9 9 7.9 5.1 8 L23_DBC:L23_DBC
9 10 5.9 0.7 10 L23_DBC:L23_BP
9 11 8.7 1.2 15 L23_DBC:L23_NGC
9 12 13.6 2.8 19 L23_DBC:L23_LBC
9 13 12.5 3.6 57 L23_DBC:L23_NBC
9 14 14.8 6.3 17 L23_DBC:L23_SBC
9 15 11.8 3.1 12 L23_DBC:L23_ChC
9 16 12.1 4.3 12 L23_DBC:L4_PC
9 17 11.3 2.1 3 L23_DBC:L4_SP
9 18 10.9 2.6 7 L23_DBC:L4_SS
9 19 14.0 4.6 48 L23_DBC:L4_MC
9 20 12.8 3.6 30 L23_DBC:L4_BTC
9 21 8.5 2.3 31 L23_DBC:L4_DBC
9 22 2.8 0.4 4 L23_DBC:L4_BP
9 23 9.4 2.7 12 L23_DBC:L4_NGC
9 24 12.8 3.8 50 L23_DBC:L4_LBC
9 25 14.4 7.0 28 L23_DBC:L4_NBC
9 26 13.7 3.5 11 L23_DBC:L4_SBC
9 27 11.4 3.2 29 L23_DBC:L4_ChC
9 28 15.4 3.7 22 L23_DBC:L5_TTPC1
9 29 19.3 6.6 9 L23_DBC:L5_TTPC2
9 30 11.7 1.7 11 L23_DBC:L5_UTPC
9 31 13.5 4.1 13 L23_DBC:L5_STPC
9 32 10.7 4.8 20 L23_DBC:L5_MC
9 33 9.9 2.5 15 L23_DBC:L5_BTC
9 34 7.0 1.1 7 L23_DBC:L5_DBC
9 35 4.6 1.9 21 L23_DBC:L5_BP
9 36 7.0 0.0 1 L23_DBC:L5_NGC
9 37 9.6 2.2 25 L23_DBC:L5_LBC
9 38 10.0 2.3 21 L23_DBC:L5_NBC
9 39 10.9 3.8 9 L23_DBC:L5_SBC
9 40 9.8 4.6 8 L23_DBC:L5_ChC
9 41 8.2 0.8 4 L23_DBC:L6_TPC_L1
9 42 9.0 1.6 4 L23_DBC:L6_TPC_L4
9 43 13.0 3.0 2 L23_DBC:L6_UTPC
9 45 7.0 1.0 2 L23_DBC:L6_BPC
9 46 9.1 3.7 9 L23_DBC:L6_MC
9 47 6.0 0.0 2 L23_DBC:L6_BTC
9 48 5.5 2.5 2 L23_DBC:L6_DBC
9 51 6.8 2.9 6 L23_DBC:L6_LBC
9 52 5.0 0.8 3 L23_DBC:L6_NBC
9 53 9.7 2.9 3 L23_DBC:L6_SBC
9 54 6.0 0.0 1 L23_DBC:L6_ChC
10 6 6.0 0.0 1 L23_BP:L23_PC
10 12 8.0 0.0 1 L23_BP:L23_LBC
10 13 7.0 0.0 1 L23_BP:L23_NBC
10 16 6.0 0.0 1 L23_BP:L4_PC
10 17 12.0 0.0 1 L23_BP:L4_SP
10 20 8.5 0.5 2 L23_BP:L4_BTC
10 22 4.0 0.0 1 L23_BP:L4_BP
10 24 8.5 2.5 2 L23_BP:L4_LBC
10 25 7.0 0.0 1 L23_BP:L4_NBC
10 32 17.0 8.0 2 L23_BP:L5_MC
10 33 8.0 0.0 1 L23_BP:L5_BTC
10 37 9.5 3.5 2 L23_BP:L5_LBC
10 38 14.0 0.0 1 L23_BP:L5_NBC
10 40 5.0 0.0 1 L23_BP:L5_ChC
11 0 12.7 2.9 3 L23_NGC:L1_DAC
11 1 12.8 4.7 6 L23_NGC:L1_NGC-DA
11 3 11.0 1.0 2 L23_NGC:L1_HAC
11 5 12.4 4.7 7 L23_NGC:L1_SLAC
11 6 13.5 5.5 4 L23_NGC:L23_PC
11 7 15.0 3.0 5 L23_NGC:L23_MC
11 8 14.2 6.2 12 L23_NGC:L23_BTC
11 9 6.2 1.0 9 L23_NGC:L23_DBC
11 10 7.0 0.0 1 L23_NGC:L23_BP
11 11 13.8 3.9 6 L23_NGC:L23_NGC
11 12 15.0 4.8 22 L23_NGC:L23_LBC
11 13 17.4 5.5 18 L23_NGC:L23_NBC
11 14 16.3 7.3 7 L23_NGC:L23_SBC
11 15 16.0 5.1 4 L23_NGC:L23_ChC
11 16 12.9 3.2 8 L23_NGC:L4_PC
11 18 10.0 0.0 1 L23_NGC:L4_SS
11 19 11.0 1.3 6 L23_NGC:L4_MC
11 21 8.5 3.2 4 L23_NGC:L4_DBC
11 24 16.0 2.0 2 L23_NGC:L4_LBC
11 25 8.0 0.0 1 L23_NGC:L4_NBC
11 26 17.0 5.8 4 L23_NGC:L4_SBC
11 27 8.0 0.0 1 L23_NGC:L4_ChC
11 28 11.5 0.5 2 L23_NGC:L5_TTPC1
11 31 8.0 0.0 1 L23_NGC:L5_STPC
11 33 7.0 0.0 1 L23_NGC:L5_BTC
11 34 4.5 0.5 2 L23_NGC:L5_DBC
11 37 9.5 1.5 2 L23_NGC:L5_LBC
11 39 9.0 0.0 1 L23_NGC:L5_SBC
11 42 10.0 1.0 2 L23_NGC:L6_TPC_L4
12 0 13.9 6.3 26 L23_LBC:L1_DAC
12 1 14.2 5.1 34 L23_LBC:L1_NGC-DA
12 2 20.0 0.0 1 L23_LBC:L1_NGC-SA
12 3 13.1 3.1 15 L23_LBC:L1_HAC
12 4 11.5 0.9 4 L23_LBC:L1_DLAC
12 5 12.8 6.4 33 L23_LBC:L1_SLAC
12 6 14.7 3.6 15 L23_LBC:L23_PC
12 7 17.0 6.7 68 L23_LBC:L23_MC
12 8 17.3 7.4 87 L23_LBC:L23_BTC
12 9 8.4 3.3 38 L23_LBC:L23_DBC
12 10 6.5 1.4 26 L23_LBC:L23_BP
12 11 11.3 3.0 35 L23_LBC:L23_NGC
12 12 16.5 9.1 103 L23_LBC:L23_LBC
12 13 15.8 6.0 95 L23_LBC:L23_NBC
12 14 15.3 7.9 44 L23_LBC:L23_SBC
12 15 16.5 5.1 26 L23_LBC:L23_ChC
12 16 14.6 6.8 15 L23_LBC:L4_PC
12 17 9.9 1.8 9 L23_LBC:L4_SP
12 18 12.2 6.1 12 L23_LBC:L4_SS
12 19 13.8 5.6 45 L23_LBC:L4_MC
12 20 9.6 3.5 48 L23_LBC:L4_BTC
12 21 7.8 2.3 31 L23_LBC:L4_DBC
12 22 7.0 0.0 1 L23_LBC:L4_BP
12 23 6.4 1.2 16 L23_LBC:L4_NGC
12 24 13.2 6.6 40 L23_LBC:L4_LBC
12 25 11.9 4.1 38 L23_LBC:L4_NBC
12 26 10.6 2.9 19 L23_LBC:L4_SBC
12 27 11.9 6.2 27 L23_LBC:L4_ChC
12 28 15.7 6.9 39 L23_LBC:L5_TTPC1
12 29 16.2 7.1 15 L23_LBC:L5_TTPC2
12 30 8.8 2.6 4 L23_LBC:L5_UTPC
12 31 11.8 4.3 24 L23_LBC:L5_STPC
12 32 6.4 2.3 28 L23_LBC:L5_MC
12 33 9.6 4.4 22 L23_LBC:L5_BTC
12 34 4.2 1.0 19 L23_LBC:L5_DBC
12 36 4.0 2.0 2 L23_LBC:L5_NGC
12 37 8.8 2.9 14 L23_LBC:L5_LBC
12 38 6.4 1.3 26 L23_LBC:L5_NBC
12 39 8.2 2.4 6 L23_LBC:L5_SBC
