12 16 L23_LBC L4_PC 5
12 17 L23_LBC L4_SP 10
12 17 L23_LBC L4_SP 5
12 18 L23_LBC L4_SS 10
12 18 L23_LBC L4_SS 5
12 19 L23_LBC L4_MC 1
12 20 L23_LBC L4_BTC 1
12 21 L23_LBC L4_DBC 1
12 22 L23_LBC L4_BP 1
12 23 L23_LBC L4_NGC 1
12 24 L23_LBC L4_LBC 1
12 25 L23_LBC L4_NBC 1
12 26 L23_LBC L4_SBC 1
12 27 L23_LBC L4_ChC 1
12 28 L23_LBC L5_TTPC1 10
12 28 L23_LBC L5_TTPC1 5
12 29 L23_LBC L5_TTPC2 10
12 29 L23_LBC L5_TTPC2 5
12 30 L23_LBC L5_UTPC 5
12 30 L23_LBC L5_UTPC 10
12 31 L23_LBC L5_STPC 10
12 31 L23_LBC L5_STPC 5
12 32 L23_LBC L5_MC 1
12 33 L23_LBC L5_BTC 1
12 34 L23_LBC L5_DBC 1
12 36 L23_LBC L5_NGC 1
12 37 L23_LBC L5_LBC 1
12 38 L23_LBC L5_NBC 1
12 39 L23_LBC L5_SBC 1
12 40 L23_LBC L5_ChC 1
12 41 L23_LBC L6_TPC_L1 10
12 41 L23_LBC L6_TPC_L1 5
12 42 L23_LBC L6_TPC_L4 10
12 42 L23_LBC L6_TPC_L4 5
12 43 L23_LBC L6_UTPC 5
12 43 L23_LBC L6_UTPC 10
12 46 L23_LBC L6_MC 1
12 48 L23_LBC L6_DBC 1
12 51 L23_LBC L6_LBC 1
12 52 L23_LBC L6_NBC 1
13 0 L23_NBC L1_DAC 1
13 1 L23_NBC L1_NGC-DA 1
13 2 L23_NBC L1_NGC-SA 1
13 3 L23_NBC L1_HAC 1
13 5 L23_NBC L1_SLAC 1
13 6 L23_NBC L23_PC 10
13 6 L23_NBC L23_PC 5
13 7 L23_NBC L23_MC 1
13 8 L23_NBC L23_BTC 1
13 9 L23_NBC L23_DBC 1
13 10 L23_NBC L23_BP 1
13 11 L23_NBC L23_NGC 1
13 12 L23_NBC L23_LBC 1
13 13 L23_NBC L23_NBC 1
13 14 L23_NBC L23_SBC 1
13 15 L23_NBC L23_ChC 1
13 16 L23_NBC L4_PC 10
13 16 L23_NBC L4_PC 5
13 17 L23_NBC L4_SP 5
13 18 L23_NBC L4_SS 5
13 18 L23_NBC L4_SS 10
13 19 L23_NBC L4_MC 1
13 20 L23_NBC L4_BTC 1
13 21 L23_NBC L4_DBC 1
13 23 L23_NBC L4_NGC 1
13 24 L23_NBC L4_LBC 1
13 25 L23_NBC L4_NBC 1
13 26 L23_NBC L4_SBC 1
13 27 L23_NBC L4_ChC 1
13 28 L23_NBC L5_TTPC1 10
13 28 L23_NBC L5_TTPC1 5
13 29 L23_NBC L5_TTPC2 5
13 29 L23_NBC L5_TTPC2 10
13 30 L23_NBC L5_UTPC 5
13 30 L23_NBC L5_UTPC 10
13 31 L23_NBC L5_STPC 10
13 31 L23_NBC L5_STPC 5
13 32 L23_NBC L5_MC 1
13 33 L23_NBC L5_BTC 1
13 34 L23_NBC L5_DBC 1
13 36 L23_NBC L5_NGC 1
13 37 L23_NBC L5_LBC 1
13 38 L23_NBC L5_NBC 1
13 39 L23_NBC L5_SBC 1
13 40 L23_NBC L5_ChC 1
13 42 L23_NBC L6_TPC_L4 5
13 42 L23_NBC L6_TPC_L4 10
13 43 L23_NBC L6_UTPC 10
13 43 L23_NBC L6_UTPC 5
13 53 L23_NBC L6_SBC 1
14 0 L23_SBC L1_DAC 1
14 1 L23_SBC L1_NGC-DA 1
14 2 L23_SBC L1_NGC-SA 1
14 3 L23_SBC L1_HAC 1
14 4 L23_SBC L1_DLAC 1
14 5 L23_SBC L1_SLAC 1
