18239.1 18186.0 18337.0 19037.7 18719.0 19383.0 18184.9 17832.0 18571.0 17754.40 484.7 2.7 1283.3 7.2 430.5 2.4 L5_STPC:L5_TTPC1
15614.6 15519.0 15708.0 16179.3 15912.0 16405.0 15294.6 14960.0 15530.0 15093.70 520.9 3.5 1085.6 7.2 200.9 1.3 L5_STPC:L5_TTPC2
13909.1 13730.0 14131.0 14524.7 14033.0 14943.0 13890.4 13458.0 14343.0 13701.90 207.2 1.5 822.8 6.0 188.5 1.4 L5_STPC:L6_BPC
12187.0 12021.0 12331.0 11864.1 11639.0 11953.0 12534.4 12471.0 12582.0 12453.10 -266.1 -2.1 -589.0 -4.7 81.3 0.7 L5_TTPC1:L23_PC
42227.7 41991.0 42414.0 41654.4 41460.0 41980.0 42806.4 42596.0 43087.0 42169.90 57.8 0.1 -515.5 -1.2 636.5 1.5 L5_TTPC1:L4_PC
12588.3 12373.0 12798.0 12356.3 12188.0 12461.0 12713.9 12686.0 12751.0 12502.10 86.2 0.7 -145.8 -1.2 211.8 1.7 L5_TTPC1:L4_SP
17443.3 17369.0 17523.0 17770.7 17587.0 18036.0 17630.9 17292.0 17885.0 17058.40 384.9 2.3 712.3 4.2 572.5 3.4 L5_TTPC1:L5_STPC
17272.0 17084.0 17572.0 17898.4 17595.0 18216.0 17579.0 17336.0 17903.0 17317.10 -45.1 -0.3 581.3 3.4 261.9 1.5 L5_TTPC1:L5_UTPC
48581.3 48489.0 48627.0 48706.1 48454.0 49225.0 48248.9 47906.0 48706.0 46905.10 1676.2 3.6 1801.0 3.8 1343.8 2.9 L5_TTPC1:L6_IPC
50651.4 50448.0 50804.0 51224.6 50935.0 51492.0 50268.9 50046.0 50566.0 49654.60 996.8 2.0 1570.0 3.2 614.3 1.2 L5_TTPC1:L6_TPC_L1
49454.3 49174.0 49612.0 49480.6 49199.0 50185.0 49417.1 49085.0 49860.0 48060.30 1394.0 2.9 1420.3 3.0 1356.8 2.8 L5_TTPC1:L6_TPC_L4
69420.9 69123.0 69689.0 70244.4 69956.0 70599.0 69331.9 69130.0 69601.0 67576.70 1844.2 2.7 2667.7 3.9 1755.2 2.6 L5_TTPC1:L6_UTPC
41885.3 41731.0 42083.0 41411.6 41120.0 41647.0 42406.6 42330.0 42464.0 41811.60 73.7 0.2 -400.0 -1.0 595.0 1.4 L5_TTPC2:L4_PC
12938.1 12781.0 13070.0 12524.3 12445.0 12751.0 12814.1 12785.0 12853.0 12581.40 356.7 2.8 -57.1 -0.5 232.7 1.8 L5_TTPC2:L4_SP
15950.7 15611.0 16181.0 16195.9 16015.0 16433.0 15812.6 15624.0 15954.0 15408.30 542.4 3.5 787.6 5.1 404.3 2.6 L5_TTPC2:L5_STPC
15776.3 15555.0 16221.0 16436.9 16040.0 16614.0 15928.9 15638.0 16147.0 15556.10 220.2 1.4 880.8 5.7 372.8 2.4 L5_TTPC2:L5_UTPC
93772.1 93218.0 94014.0 94290.9 93896.0 94846.0 92783.9 92558.0 93085.0 91358.90 2413.2 2.6 2932.0 3.2 1425.0 1.6 L5_TTPC2:L6_BPC
37695.6 37430.0 37883.0 37488.0 37207.0 37728.0 37054.1 36809.0 37238.0 36075.00 1620.6 4.5 1413.0 3.9 979.1 2.7 L5_TTPC2:L6_IPC
43649.1 43502.0 43768.0 43714.4 43379.0 44395.0 42509.7 42487.0 42540.0 42403.90 1245.2 2.9 1310.5 3.1 105.8 0.2 L5_TTPC2:L6_TPC_L1
42499.4 42136.0 42977.0 42510.6 42036.0 42894.0 42065.3 42058.0 42075.0 41096.40 1403.0 3.4 1414.2 3.4 968.9 2.4 L5_TTPC2:L6_TPC_L4
61028.0 60707.0 61419.0 60980.6 60581.0 61846.0 59962.3 59652.0 60195.0 58881.60 2146.4 3.6 2099.0 3.6 1080.7 1.8 L5_TTPC2:L6_UTPC
24816.0 24671.0 25257.0 25705.4 25231.0 26161.0 25103.6 24564.0 25634.0 24705.60 110.4 0.4 999.8 4.0 398.0 1.6 L5_UTPC:L5_TTPC1
21291.0 21073.0 21454.0 21937.4 21536.0 22601.0 21314.3 20867.0 22039.0 20827.70 463.3 2.2 1109.7 5.3 486.6 2.3 L5_UTPC:L5_TTPC2
18373.6 18108.0 18594.0 18937.9 18521.0 19465.0 18641.4 18225.0 19156.0 18110.90 262.7 1.5 827.0 4.6 530.5 2.9 L5_UTPC:L6_BPC
11912.6 11746.0 12033.0 12165.0 11970.0 12468.0 12012.6 11813.0 12327.0 11790.70 121.9 1.0 374.3 3.2 221.9 1.9 L5_UTPC:L6_UTPC
15179.3 15057.0 15281.0 15183.3 15119.0 15326.0 15290.4 15287.0 15293.0 14946.30 233.0 1.6 237.0 1.6 344.1 2.3 L6_BPC:L4_PC
63667.7 63388.0 64115.0 64213.9 63709.0 64913.0 64107.3 63515.0 64897.0 62995.10 672.6 1.1 1218.8 1.9 1112.2 1.8 L6_BPC:L5_TTPC1
51505.7 51347.0 51762.0 51728.0 51444.0 52403.0 51187.7 51118.0 51240.0 50427.10 1078.6 2.1 1300.9 2.6 760.6 1.5 L6_BPC:L5_TTPC2
67503.6 67328.0 67676.0 69868.0 69400.0 70277.0 68203.1 68006.0 68466.0 68400.90 -897.3 -1.3 1467.1 2.1 -197.8 -0.3 L6_BPC:L6_TPC_L1
65958.0 65682.0 66202.0 66558.0 65951.0 67418.0 62249.4 61952.0 62646.0 66128.60 -170.6 -0.3 429.4 0.6 -3879.2 -5.9 L6_BPC:L6_TPC_L4
100912.6 100673.0 101166.0 101988.6 101717.0 102360.0 95165.4 95126.0 95195.0 99717.40 1195.2 1.2 2271.2 2.3 -4552.0 -4.6 L6_BPC:L6_UTPC
33063.3 32915.0 33289.0 33059.9 32834.0 33439.0 33828.1 33568.0 34175.0 33083.70 -20.4 -0.1 -23.8 -0.1 744.4 2.3 L6_IPC:L5_TTPC1
24736.7 24536.0 24937.0 24457.3 24174.0 24846.0 24551.1 24498.0 24622.0 24307.90 428.8 1.8 149.4 0.6 243.2 1.0 L6_IPC:L5_TTPC2
57524.7 57341.0 57785.0 60253.6 59549.0 60770.0 56979.1 56740.0 57298.0 57420.10 104.6 0.2 2833.5 4.9 -441.0 -0.8 L6_IPC:L6_TPC_L1
56352.3 56046.0 56549.0 56078.6 55523.0 56856.0 51789.7 51518.0 52152.0 54869.30 1483.0 2.7 1209.3 2.2 -3079.6 -5.6 L6_IPC:L6_TPC_L4
85143.9 84928.0 85315.0 84696.3 84522.0 85315.0 83101.9 82993.0 83247.0 81721.40 3422.5 4.2 2974.9 3.6 1380.5 1.7 L6_IPC:L6_UTPC
13823.3 13686.0 13973.0 14388.3 14077.0 14719.0 13572.7 13231.0 13893.0 13254.70 568.6 4.3 1133.6 8.6 318.0 2.4 L6_LBC:L6_BPC
13010.1 12870.0 13256.0 13300.9 12928.0 13493.0 12661.7 12323.0 12899.0 12361.30 648.8 5.2 939.6 7.6 300.4 2.4 L6_LBC:L6_IPC
31408.3 31233.0 31595.0 31335.0 31047.0 31757.0 31789.3 31548.0 32362.0 31292.60 115.7 0.4 42.4 0.1 496.7 1.6 L6_TPC_L1:L5_TTPC1
25227.1 24870.0 25593.0 24932.9 24617.0 25304.0 25226.1 24922.0 25796.0 24764.40 462.7 1.9 168.5 0.7 461.7 1.9 L6_TPC_L1:L5_TTPC2
78678.1 78389.0 79494.0 81660.9 80937.0 82410.0 78085.1 77438.0 78872.0 77478.00 1200.1 1.5 4182.9 5.4 607.1 0.8 L6_TPC_L1:L6_BPC
74018.9 73875.0 74206.0 76058.1 75377.0 77002.0 73241.6 72702.0 74286.0 72365.30 1653.6 2.3 3692.8 5.1 876.3 1.2 L6_TPC_L1:L6_IPC
23586.0 23510.0 23805.0 25027.3 24727.0 25494.0 22767.6 22515.0 23260.0 23278.90 307.1 1.3 1748.4 7.5 -511.3 -2.2 L6_TPC_L1:L6_TPC_L1
21303.9 21153.0 21439.0 22016.9 21485.0 22445.0 21023.0 20587.0 21475.0 20885.10 418.8 2.0 1131.8 5.4 137.9 0.7 L6_TPC_L1:L6_TPC_L4
45508.0 45315.0 45607.0 46751.6 46368.0 47100.0 44994.0 44623.0 45248.0 44386.10 1121.9 2.5 2365.5 5.3 607.9 1.4 L6_TPC_L1:L6_UTPC
26430.1 26204.0 26685.0 26454.0 26068.0 26820.0 26568.0 26222.0 26906.0 25966.70 463.4 1.8 487.3 1.9 601.3 2.3 L6_TPC_L4:L5_TTPC1
